"Sample_ID","Logger_ID","Date_time","T1","T2","T3","Raw_soil_moisture","Vol_soil_moisture","time_diff"
"24-11094",94226787,2024-07-30 14:45:00,23.25,27.125,29.5625,1567,20,87
"24-11094",94226787,2024-07-30 15:00:00,23.25,28,30.0625,1567,20,102
"24-11094",94226787,2024-07-30 15:15:00,23.375,28.125,30.1875,1568,20.1,117
"24-11095",94226787,2024-07-31 09:15:00,23.6875,23.75,25,467,0,7
"24-11095",94226787,2024-07-31 09:30:00,21.375,23.6875,24.0625,1071,9.4,8
"24-11095",94226787,2024-07-31 09:45:00,21.25,24.125,24.1875,1074,9.5,23
"24-11095",94226787,2024-07-31 10:00:00,21.25,24.125,24.375,1076,9.5,38
"24-11095",94226787,2024-07-31 10:15:00,21.375,24.375,24.8125,1078,9.6,53
"24-11095",94226787,2024-07-31 10:30:00,21.5,26.375,27.625,1082,9.7,68
"24-11095",94226787,2024-07-31 10:45:00,21.625,30.5625,31.6875,1091,9.8,83
"24-11095",94226787,2024-07-31 11:00:00,21.875,32.75,33.125,1098,10,98
"24-11095",94226787,2024-07-31 11:15:00,22.1875,33.5625,33.125,1102,10.1,113
"24-11096",94226814,2024-07-31 09:45:00,20.5,24.6875,25.125,1433,17.2,2
"24-11096",94226814,2024-07-31 10:00:00,20.5625,25.125,25.5625,1440,17.4,13
"24-11096",94226814,2024-07-31 10:15:00,20.75,25.125,26,1442,17.4,28
"24-11096",94226814,2024-07-31 10:30:00,20.875,25.25,26.5,1444,17.5,43
"24-11096",94226814,2024-07-31 10:45:00,21,25.625,27,1446,17.5,58
"24-11096",94226814,2024-07-31 11:00:00,21.0625,26.1875,27.75,1448,17.5,73
"24-11096",94226814,2024-07-31 11:15:00,21.125,26.5625,28.0625,1450,17.6,88
"24-11096",94226814,2024-07-31 11:30:00,21.25,26.625,28.375,1451,17.6,103
"24-11096",94226814,2024-07-31 11:45:00,21.375,28.5625,31.125,1456,17.7,118
"24-11097",94253291,2024-07-31 10:15:00,21.625,25.375,26.375,1452,17.6,3
"24-11097",94253291,2024-07-31 10:30:00,21.625,25.4375,26.75,1453,17.7,18
"24-11097",94253291,2024-07-31 10:45:00,21.625,25.4375,26.75,1453,17.7,33
"24-11097",94253291,2024-07-31 11:00:00,21.5,25.875,27.5,1454,17.7,48
"24-11097",94253291,2024-07-31 11:15:00,21.5,26.375,28.125,1454,17.7,63
"24-11097",94253291,2024-07-31 11:30:00,21.5,26.75,28.1875,1455,17.7,78
"24-11097",94253291,2024-07-31 11:45:00,21.5,26.5,28.25,1454,17.7,93
"24-11097",94253291,2024-07-31 12:00:00,21.5,26.875,28.875,1454,17.7,108
"24-11097",94253291,2024-07-31 12:15:00,21.5,27.625,29.625,1455,17.7,123
"24-11098",94253279,2024-07-31 10:30:00,19.4375,23.125,24.8125,1362,15.7,7
"24-11098",94253279,2024-07-31 10:45:00,19.5,23.5625,25.5,1363,15.7,8
"24-11098",94253279,2024-07-31 11:00:00,19.5625,24.125,26.125,1364,15.8,23
"24-11098",94253279,2024-07-31 11:15:00,19.625,24.375,26.5,1365,15.8,38
"24-11098",94253279,2024-07-31 11:30:00,19.75,24.5,26.5,1365,15.8,53
"24-11098",94253279,2024-07-31 11:45:00,19.75,24.875,27.25,1366,15.8,68
"24-11098",94253279,2024-07-31 12:00:00,19.875,25,27.125,1366,15.8,83
"24-11098",94253279,2024-07-31 12:15:00,19.9375,25.375,27.75,1366,15.8,98
"24-11098",94253279,2024-07-31 12:30:00,20,25.75,28.3125,1367,15.8,113
"24-11099",94253291,2024-07-31 16:15:00,22.25,28.3125,30,1751,23.8,4
"24-11099",94253291,2024-07-31 16:30:00,21.75,27.6875,30,1754,23.9,19
"24-11099",94253291,2024-07-31 16:45:00,21.75,27.5,29.875,1755,23.9,34
"24-11099",94253291,2024-07-31 17:00:00,21.75,27.375,29.625,1755,23.9,49
"24-11099",94253291,2024-07-31 17:15:00,21.75,27.375,29.875,1754,23.9,64
"24-11099",94253291,2024-07-31 17:30:00,21.75,27.3125,29.625,1754,23.9,79
"24-11099",94253291,2024-07-31 17:45:00,21.75,26.875,28.875,1753,23.9,94
"24-11099",94253291,2024-07-31 18:00:00,21.75,26.625,28.625,1752,23.8,109
"24-11099",94253291,2024-07-31 18:15:00,21.75,26.75,28.75,1752,23.8,124
"24-11100",94253279,2024-07-31 16:30:00,21.9375,27.3125,29.3125,1882,26.4,5
"24-11100",94253279,2024-07-31 16:45:00,21.875,27,29.125,1879,26.4,10
"24-11100",94253279,2024-07-31 17:00:00,21.875,26.75,28.75,1876,26.3,25
"24-11100",94253279,2024-07-31 17:15:00,21.875,26.6875,28.75,1874,26.3,40
"24-11100",94253279,2024-07-31 17:30:00,21.875,26.75,28.875,1872,26.2,55
"24-11100",94253279,2024-07-31 17:45:00,21.875,26.375,28.3125,1869,26.2,70
"24-11100",94253279,2024-07-31 18:00:00,21.875,26.1875,27.875,1867,26.1,85
"24-11100",94253279,2024-07-31 18:15:00,21.875,26.3125,28.1875,1866,26.1,100
"24-11100",94253279,2024-07-31 18:30:00,21.875,26.4375,28.375,1864,26.1,115
"24-11101",94226814,2024-07-31 17:00:00,25.3125,28,29.25,2313,34.8,2
"24-11101",94226814,2024-07-31 17:15:00,25.1875,27.875,29.3125,2316,34.8,17
"24-11101",94226814,2024-07-31 17:30:00,25.125,27.875,29.3125,2320,34.9,32
"24-11101",94226814,2024-07-31 17:45:00,25.0625,27.5,28.5625,2322,34.9,47
"24-11101",94226814,2024-07-31 18:00:00,25,27.1875,28.25,2323,35,62
"24-11101",94226814,2024-07-31 18:15:00,24.9375,27.25,28.4375,2325,35,77
"24-11101",94226814,2024-07-31 18:30:00,24.875,27.1875,28.625,2326,35,92
"24-11101",94226814,2024-07-31 18:45:00,24.75,27.0625,28.5,2327,35,107
"24-11101",94226814,2024-07-31 19:00:00,24.625,26.75,28.125,2327,35,122
"24-11102",94226787,2024-07-31 17:30:00,20.5625,26.25,29,1670,22.2,7
"24-11102",94226787,2024-07-31 17:45:00,20.5625,25.9375,28.4375,1670,22.2,22
"24-11102",94226787,2024-07-31 18:00:00,20.5625,25.625,28,1670,22.2,37
"24-11102",94226787,2024-07-31 18:15:00,20.625,25.5,27.75,1669,22.1,52
"24-11102",94226787,2024-07-31 18:30:00,20.625,25.625,28.125,1669,22.1,67
"24-11102",94226787,2024-07-31 18:45:00,20.625,25.6875,28.0625,1669,22.1,82
"24-11102",94226787,2024-07-31 19:00:00,20.625,25.875,28.375,1669,22.1,97
"24-11102",94226787,2024-07-31 19:15:00,20.625,25.875,28.25,1668,22.1,112
"24-11102",94226787,2024-07-31 19:30:00,20.625,25.625,27.9375,1668,22.1,127
"24-11103",94226787,2024-08-01 09:15:00,24.1875,25.875,26,1402,16.6,0
"24-11103",94226787,2024-08-01 09:30:00,23.375,27.5625,27.125,1435,17.3,15
"24-11103",94226787,2024-08-01 09:45:00,23.5625,29.875,28.8125,1445,17.5,30
"24-11103",94226787,2024-08-01 10:00:00,23.875,31,29.125,1450,17.6,45
"24-11103",94226787,2024-08-01 10:15:00,24.25,32.1875,30.5,1454,17.7,60
"24-11103",94226787,2024-08-01 10:30:00,24.75,32.5,30.3125,1456,17.7,75
"24-11103",94226787,2024-08-01 10:45:00,25.125,32.625,29.8125,1458,17.8,90
"24-11103",94226787,2024-08-01 11:00:00,25.5,30.75,29.125,1454,17.7,105
"24-11103",94226787,2024-08-01 11:15:00,25.75,32.75,31.5,1458,17.8,120
"24-11104",94253279,2024-08-01 09:45:00,23.6875,30.0625,29.6875,1432,17.2,5
"24-11104",94253279,2024-08-01 10:00:00,23.9375,31.0625,28.75,1439,17.4,20
"24-11104",94253279,2024-08-01 10:15:00,24.25,28.5,26.625,1436,17.3,35
"24-11104",94253279,2024-08-01 10:30:00,24.375,26.5,25.875,1433,17.2,50
"24-11104",94253279,2024-08-01 10:45:00,24.1875,26.125,26.125,1433,17.2,65
"24-11104",94253279,2024-08-01 11:00:00,24,26.5,26.75,1434,17.3,80
"24-11104",94253279,2024-08-01 11:15:00,23.875,26.5625,26.875,1434,17.3,95
"24-11104",94253279,2024-08-01 11:30:00,23.875,26.375,26.625,1433,17.2,110
"24-11104",94253279,2024-08-01 11:45:00,23.75,26.625,27.1875,1433,17.2,125
"24-11105",94253291,2024-08-01 10:00:00,25,31.875,30.5625,1349,15.4,5
"24-11105",94253291,2024-08-01 10:15:00,25.375,32.625,31.25,1354,15.6,10
"24-11105",94253291,2024-08-01 10:30:00,25.8125,33.5625,31.375,1358,15.6,25
"24-11105",94253291,2024-08-01 10:45:00,26.1875,34.25,32.4375,1362,15.7,40
"24-11105",94253291,2024-08-01 11:00:00,26.5,34.625,32.625,1365,15.8,55
"24-11105",94253291,2024-08-01 11:15:00,26.875,35.375,33.125,1367,15.8,70
"24-11105",94253291,2024-08-01 11:30:00,27.25,35.125,33,1369,15.9,85
"24-11105",94253291,2024-08-01 11:45:00,27.625,36.25,34.375,1373,16,100
"24-11105",94253291,2024-08-01 12:00:00,28,35.875,33.125,1373,16,115
"24-11106",94226814,2024-08-01 10:30:00,27,32.75,31,2372,35.9,0
"24-11106",94226814,2024-08-01 10:45:00,27.4375,33.3125,32.8125,2374,35.9,15
"24-11106",94226814,2024-08-01 11:00:00,27.75,34.3125,33.8125,2377,36,30
"24-11106",94226814,2024-08-01 11:15:00,28.125,34.75,33.125,2378,36,45
"24-11106",94226814,2024-08-01 11:30:00,28.375,35,34.125,2379,36,60
"24-11106",94226814,2024-08-01 11:45:00,28.625,35.75,35.25,2381,36,75
"24-11106",94226814,2024-08-01 12:00:00,28.875,35.4375,34.25,2381,36,90
"24-11106",94226814,2024-08-01 12:15:00,29.125,36.125,35.625,2383,36.1,105
"24-11106",94226814,2024-08-01 12:30:00,29.5,36.4375,35.75,2384,36.1,120
"24-11107",94253291,2024-08-01 15:30:00,35.75,30.75,29.9375,2022,29.2,0
"24-11107",94253291,2024-08-01 15:45:00,35.125,32.75,31.25,2023,29.2,15
"24-11107",94253291,2024-08-01 16:00:00,34.5625,32.8125,31.875,2019,29.1,30
"24-11107",94253291,2024-08-01 16:15:00,34,32.125,30.875,2015,29.1,45
"24-11107",94253291,2024-08-01 16:30:00,33.5,31.375,30.5625,2009,29,60
"24-11107",94253291,2024-08-01 16:45:00,33,31,30.375,2005,28.9,75
"24-11107",94253291,2024-08-01 17:00:00,32.5,31,30.75,2001,28.8,90
"24-11107",94253291,2024-08-01 17:15:00,32.125,31.0625,30.9375,1998,28.7,105
"24-11107",94253291,2024-08-01 17:30:00,31.75,31,30.9375,1995,28.7,120
"24-11108",94226814,2024-08-01 16:00:00,26.5625,33,33.5,2462,37.5,5
"24-11108",94226814,2024-08-01 16:15:00,26.5,33.75,33,2465,37.6,20
"24-11108",94226814,2024-08-01 16:30:00,26.6875,35.1875,35,2471,37.7,35
"24-11108",94226814,2024-08-01 16:45:00,26.875,35,33.125,2472,37.7,50
"24-11108",94226814,2024-08-01 17:00:00,27.125,35.4375,34.75,2475,37.8,65
"24-11108",94226814,2024-08-01 17:15:00,27.3125,35.75,34.3125,2477,37.8,80
"24-11108",94226814,2024-08-01 17:30:00,27.5,35.125,33.75,2477,37.8,95
"24-11108",94226814,2024-08-01 17:45:00,27.625,34.25,33.25,2476,37.8,110
"24-11108",94226814,2024-08-01 18:00:00,27.6875,33.125,31.8125,2474,37.8,125
"24-11109",94253279,2024-08-01 16:15:00,21.5,27.6875,28.75,1556,19.8,5
"24-11109",94253279,2024-08-01 16:30:00,21.5,27.8125,29.5,1556,19.8,10
"24-11109",94253279,2024-08-01 16:45:00,21.5625,28.125,29.375,1556,19.8,25
"24-11109",94253279,2024-08-01 17:00:00,21.5625,28.0625,29.5,1556,19.8,40
"24-11109",94253279,2024-08-01 17:15:00,21.5625,28.1875,29.75,1555,19.8,55
"24-11109",94253279,2024-08-01 17:30:00,21.625,28.3125,29.625,1555,19.8,70
"24-11109",94253279,2024-08-01 17:45:00,21.625,28.375,29.6875,1555,19.8,85
"24-11109",94253279,2024-08-01 18:00:00,21.625,28.25,29.375,1554,19.8,100
"24-11109",94253279,2024-08-01 18:15:00,21.625,27.75,28.75,1552,19.7,115
"24-11110",94226787,2024-08-01 16:45:00,28.9375,35.1875,33.125,1261,13.6,0
"24-11110",94226787,2024-08-01 17:00:00,29.125,35.25,34,1262,13.6,15
"24-11110",94226787,2024-08-01 17:15:00,29.125,35.625,33.625,1264,13.6,30
"24-11110",94226787,2024-08-01 17:30:00,29.25,35.75,33.8125,1260,13.5,45
"24-11110",94226787,2024-08-01 17:45:00,29.25,34.875,32.125,1259,13.5,60
"24-11110",94226787,2024-08-01 18:00:00,29.25,33.625,31.625,1253,13.4,75
"24-11110",94226787,2024-08-01 18:15:00,29.125,31.375,29.5,1249,13.3,90
"24-11110",94226787,2024-08-01 18:30:00,29,30,29.25,1245,13.2,105
"24-11110",94226787,2024-08-01 18:45:00,28.75,28.875,28,1244,13.2,120
